t,수치해,엄밀해,상대오차(%),,,,,t,수치해,엄밀해,상대오차(%)
0.3048,2.908715,2.912863,0.142409,,,,,,,,
0.3049,2.908934,2.913081,0.14237,,,,,,,,
0.305,2.909152,2.913298,0.14233,,,,,,,,
0.3051,2.90937,2.913516,0.142291,,,,,,,,
0.3052,2.909588,2.913733,0.142252,,,,,,,,
0.3053,2.909806,2.91395,0.142213,,,,,,,,
0.3054,2.910024,2.914167,0.142174,,,,,,,,
0.3055,2.910242,2.914384,0.142135,,,,,,,,
0.3056,2.91046,2.914602,0.142096,,,,,,,,
0.3057,2.910678,2.914819,0.142057,,,,,,,,
0.3058,2.910896,2.915036,0.142018,,,,,,,,
0.3059,2.911114,2.915253,0.141979,,,,,,,,
0.306,2.911331,2.915469,0.14194,,,,,,,,
0.3061,2.911549,2.915686,0.141901,,,,,,,,
0.3062,2.911767,2.915903,0.141862,,,,,,,,
0.3063,2.911984,2.91612,0.141824,,,,,,,,
0.3064,2.912202,2.916337,0.141785,,,,,,,,
0.3065,2.912419,2.916553,0.141746,,,,,,,,
0.3066,2.912637,2.91677,0.141707,,,,,,,,
0.3067,2.912854,2.916987,0.141668,,,,,,,,
0.3068,2.913072,2.917203,0.141629,,,,,,,,
0.3069,2.913289,2.91742,0.14159,,,,,,,,
0.307,2.913506,2.917636,0.141551,,,,,,,,
0.3071,2.913724,2.917853,0.141513,,,,,,,,
0.3072,2.913941,2.918069,0.141474,,,,,,,,
0.3073,2.914158,2.918286,0.141435,,,,,,,,
0.3074,2.914375,2.918502,0.141396,,,,,,,,
0.3075,2.914592,2.918718,0.141358,,,,,,,,
0.3076,2.914809,2.918934,0.141319,,,,,,,,
0.3077,2.915026,2.919151,0.14128,,,,,,,,
0.3078,2.915243,2.919367,0.141241,,,,,,,,
0.3079,2.91546,2.919583,0.141203,,,,,,,,
0.308,2.915677,2.919799,0.141164,,,,,,,,
0.3081,2.915894,2.920015,0.141125,,,,,,,,
0.3082,2.916111,2.920231,0.141087,,,,,,,,
0.3083,2.916328,2.920447,0.141048,,,,,,,,
0.3084,2.916544,2.920663,0.141009,,,,,,,,
0.3085,2.916761,2.920879,0.140971,,,,,,,,
0.3086,2.916978,2.921094,0.140932,,,,,,,,
0.3087,2.917194,2.92131,0.140894,,,,,,,,
0.3088,2.917411,2.921526,0.140855,,,,,,,,
0.3089,2.917627,2.921742,0.140816,,,,,,,,
0.309,2.917844,2.921957,0.140778,,,,,,,,
0.3091,2.91806,2.922173,0.140739,,,,,,,,
0.3092,2.918276,2.922388,0.140701,,,,,,,,
0.3093,2.918493,2.922604,0.140662,,,,,,,,
0.3094,2.918709,2.922819,0.140624,,,,,,,,
0.3095,2.918925,2.923035,0.140585,,,,,,,,
0.3096,2.919142,2.92325,0.140547,,,,,,,,
0.3097,2.919358,2.923465,0.140508,,,,,,,,
0.3098,2.919574,2.923681,0.14047,,,,,,,,
0.3099,2.91979,2.923896,0.140432,,,,,,,,
0.31,2.920006,2.924111,0.140393,,,,,,,,
0.3101,2.920222,2.924326,0.140355,,,,,,,,
0.3102,2.920438,2.924541,0.140316,,,,,,,,
0.3103,2.920654,2.924756,0.140278,,,,,,,,
0.3104,2.92087,2.924971,0.14024,,,,,,,,
0.3105,2.921085,2.925186,0.140201,,,,,,,,
0.3106,2.921301,2.925401,0.140163,,,,,,,,
0.3107,2.921517,2.925616,0.140125,,,,,,,,
0.3108,2.921732,2.925831,0.140086,,,,,,,,
0.3109,2.921948,2.926046,0.140048,,,,,,,,
0.311,2.922164,2.926261,0.14001,,,,,,,,
0.3111,2.922379,2.926475,0.139971,,,,,,,,
0.3112,2.922595,2.92669,0.139933,,,,,,,,
0.3113,2.92281,2.926905,0.139895,,,,,,,,
0.3114,2.923026,2.927119,0.139857,,,,,,,,
0.3115,2.923241,2.927334,0.139819,,,,,,,,
0.3116,2.923456,2.927548,0.13978,,,,,,,,
0.3117,2.923672,2.927763,0.139742,,,,,,,,
0.3118,2.923887,2.927977,0.139704,,,,,,,,
0.3119,2.924102,2.928192,0.139666,,,,,,,,
0.312,2.924317,2.928406,0.139628,,,,,,,,
0.3121,2.924532,2.92862,0.139589,,,,,,,,
0.3122,2.924747,2.928835,0.139551,,,,,,,,
0.3123,2.924962,2.929049,0.139513,,,,,,,,
0.3124,2.925177,2.929263,0.139475,,,,,,,,
0.3125,2.925392,2.929477,0.139437,,,,,,,,
0.3126,2.925607,2.929691,0.139399,,,,,,,,
0.3127,2.925822,2.929905,0.139361,,,,,,,,
0.3128,2.926037,2.930119,0.139323,,,,,,,,
0.3129,2.926252,2.930333,0.139285,,,,,,,,
0.313,2.926466,2.930547,0.139247,,,,,,,,
0.3131,2.926681,2.930761,0.139209,,,,,,,,
0.3132,2.926896,2.930975,0.139171,,,,,,,,
0.3133,2.92711,2.931189,0.139133,,,,,,,,
0.3134,2.927325,2.931402,0.139095,,,,,,,,
0.3135,2.927539,2.931616,0.139057,,,,,,,,
0.3136,2.927754,2.93183,0.139019,,,,,,,,
0.3137,2.927968,2.932043,0.138981,,,,,,,,
0.3138,2.928183,2.932257,0.138943,,,,,,,,
0.3139,2.928397,2.93247,0.138905,,,,,,,,
0.314,2.928611,2.932684,0.138867,,,,,,,,
0.3141,2.928826,2.932897,0.13883,,,,,,,,
0.3142,2.92904,2.933111,0.138792,,,,,,,,
0.3143,2.929254,2.933324,0.138754,,,,,,,,
0.3144,2.929468,2.933537,0.138716,,,,,,,,
0.3145,2.929682,2.933751,0.138678,,,,,,,,
0.3146,2.929896,2.933964,0.13864,,,,,,,,
0.3147,2.93011,2.934177,0.138603,,,,,,,,
0.3148,2.930324,2.93439,0.138565,,,,,,,,
0.3149,2.930538,2.934603,0.138527,,,,,,,,
0.315,2.930752,2.934816,0.138489,,,,,,,,
0.3151,2.930966,2.935029,0.138451,,,,,,,,
0.3152,2.93118,2.935242,0.138414,,,,,,,,
0.3153,2.931393,2.935455,0.138376,,,,,,,,
0.3154,2.931607,2.935668,0.138338,,,,,,,,
0.3155,2.931821,2.935881,0.138301,,,,,,,,
0.3156,2.932034,2.936094,0.138263,,,,,,,,
0.3157,2.932248,2.936307,0.138225,,,,,,,,
0.3158,2.932461,2.936519,0.138188,,,,,,,,
0.3159,2.932675,2.936732,0.13815,,,,,,,,
0.316,2.932888,2.936945,0.138112,,,,,,,,
0.3161,2.933102,2.937157,0.138075,,,,,,,,
0.3162,2.933315,2.93737,0.138037,,,,,,,,
0.3163,2.933528,2.937582,0.138,,,,,,,,
0.3164,2.933742,2.937795,0.137962,,,,,,,,
0.3165,2.933955,2.938007,0.137924,,,,,,,,
0.3166,2.934168,2.93822,0.137887,,,,,,,,
0.3167,2.934381,2.938432,0.137849,,,,,,,,
0.3168,2.934594,2.938644,0.137812,,,,,,,,
0.3169,2.934807,2.938856,0.137774,,,,,,,,
0.317,2.93502,2.939069,0.137737,,,,,,,,
0.3171,2.935233,2.939281,0.137699,,,,,,,,
0.3172,2.935446,2.939493,0.137662,,,,,,,,
0.3173,2.935659,2.939705,0.137624,,,,,,,,
0.3174,2.935872,2.939917,0.137587,,,,,,,,
0.3175,2.936085,2.940129,0.13755,,,,,,,,
0.3176,2.936298,2.940341,0.137512,,,,,,,,
0.3177,2.93651,2.940553,0.137475,,,,,,,,
0.3178,2.936723,2.940765,0.137437,,,,,,,,
0.3179,2.936936,2.940977,0.1374,,,,,,,,
0.318,2.937148,2.941188,0.137363,,,,,,,,
0.3181,2.937361,2.9414,0.137325,,,,,,,,
0.3182,2.937573,2.941612,0.137288,,,,,,,,
0.3183,2.937786,2.941823,0.137251,,,,,,,,
0.3184,2.937998,2.942035,0.137213,,,,,,,,
0.3185,2.938211,2.942247,0.137176,,,,,,,,
0.3186,2.938423,2.942458,0.137139,,,,,,,,
0.3187,2.938635,2.94267,0.137101,,,,,,,,
0.3188,2.938847,2.942881,0.137064,,,,,,,,
0.3189,2.93906,2.943093,0.137027,,,,,,,,
0.319,2.939272,2.943304,0.13699,,,,,,,,
0.3191,2.939484,2.943515,0.136952,,,,,,,,
0.3192,2.939696,2.943726,0.136915,,,,,,,,
0.3193,2.939908,2.943938,0.136878,,,,,,,,
0.3194,2.94012,2.944149,0.136841,,,,,,,,
0.3195,2.940332,2.94436,0.136804,,,,,,,,
0.3196,2.940544,2.944571,0.136766,,,,,,,,
0.3197,2.940756,2.944782,0.136729,,,,,,,,
0.3198,2.940968,2.944993,0.136692,,,,,,,,
0.3199,2.941179,2.945204,0.136655,,,,,,,,
0.32,2.941391,2.945415,0.136618,,,,,,,,
0.3201,2.941603,2.945626,0.136581,,,,,,,,
0.3202,2.941815,2.945837,0.136544,,,,,,,,
0.3203,2.942026,2.946048,0.136507,,,,,,,,
0.3204,2.942238,2.946258,0.13647,,,,,,,,
0.3205,2.942449,2.946469,0.136432,,,,,,,,
0.3206,2.942661,2.94668,0.136395,,,,,,,,
0.3207,2.942872,2.946891,0.136358,,,,,,,,
0.3208,2.943084,2.947101,0.136321,,,,,,,,
0.3209,2.943295,2.947312,0.136284,,,,,,,,
0.321,2.943506,2.947522,0.136247,,,,,,,,
0.3211,2.943718,2.947733,0.13621,,,,,,,,
0.3212,2.943929,2.947943,0.136173,,,,,,,,
0.3213,2.94414,2.948154,0.136137,,,,,,,,
0.3214,2.944351,2.948364,0.1361,,,,,,,,
0.3215,2.944562,2.948574,0.136063,,,,,,,,
0.3216,2.944773,2.948784,0.136026,,,,,,,,
0.3217,2.944984,2.948995,0.135989,,,,,,,,
0.3218,2.945195,2.949205,0.135952,,,,,,,,
0.3219,2.945406,2.949415,0.135915,,,,,,,,
0.322,2.945617,2.949625,0.135878,,,,,,,,
0.3221,2.945828,2.949835,0.135841,,,,,,,,
0.3222,2.946039,2.950045,0.135805,,,,,,,,
0.3223,2.94625,2.950255,0.135768,,,,,,,,
0.3224,2.94646,2.950465,0.135731,,,,,,,,
0.3225,2.946671,2.950675,0.135694,,,,,,,,
0.3226,2.946882,2.950885,0.135657,,,,,,,,
0.3227,2.947092,2.951095,0.135621,,,,,,,,
0.3228,2.947303,2.951304,0.135584,,,,,,,,
0.3229,2.947513,2.951514,0.135547,,,,,,,,
0.323,2.947724,2.951724,0.13551,,,,,,,,
0.3231,2.947934,2.951933,0.135474,,,,,,,,
0.3232,2.948145,2.952143,0.135437,,,,,,,,
0.3233,2.948355,2.952352,0.1354,,,,,,,,
0.3234,2.948565,2.952562,0.135364,,,,,,,,
0.3235,2.948776,2.952771,0.135327,,,,,,,,
0.3236,2.948986,2.952981,0.13529,,,,,,,,
0.3237,2.949196,2.95319,0.135254,,,,,,,,
0.3238,2.949406,2.9534,0.135217,,,,,,,,
0.3239,2.949616,2.953609,0.13518,,,,,,,,
0.324,2.949826,2.953818,0.135144,,,,,,,,
0.3241,2.950036,2.954027,0.135107,,,,,,,,
0.3242,2.950246,2.954237,0.135071,,,,,,,,
0.3243,2.950456,2.954446,0.135034,,,,,,,,
0.3244,2.950666,2.954655,0.134997,,,,,,,,
0.3245,2.950876,2.954864,0.134961,,,,,,,,
0.3246,2.951086,2.955073,0.134924,,,,,,,,
0.3247,2.951295,2.955282,0.134888,,,,,,,,
0.3248,2.951505,2.955491,0.134851,,,,,,,,
0.3249,2.951715,2.9557,0.134815,,,,,,,,
0.325,2.951925,2.955908,0.134778,,,,,,,,
0.3251,2.952134,2.956117,0.134742,,,,,,,,
0.3252,2.952344,2.956326,0.134705,,,,,,,,
0.3253,2.952553,2.956535,0.134669,,,,,,,,
0.3254,2.952763,2.956743,0.134633,,,,,,,,
0.3255,2.952972,2.956952,0.134596,,,,,,,,
0.3256,2.953181,2.957161,0.13456,,,,,,,,
0.3257,2.953391,2.957369,0.134523,,,,,,,,
0.3258,2.9536,2.957578,0.134487,,,,,,,,
0.3259,2.953809,2.957786,0.134451,,,,,,,,
0.326,2.954019,2.957995,0.134414,,,,,,,,
0.3261,2.954228,2.958203,0.134378,,,,,,,,
0.3262,2.954437,2.958411,0.134341,,,,,,,,
0.3263,2.954646,2.95862,0.134305,,,,,,,,
0.3264,2.954855,2.958828,0.134269,,,,,,,,
0.3265,2.955064,2.959036,0.134233,,,,,,,,
0.3266,2.955273,2.959244,0.134196,,,,,,,,
0.3267,2.955482,2.959452,0.13416,,,,,,,,
0.3268,2.955691,2.95966,0.134124,,,,,,,,
0.3269,2.9559,2.959868,0.134087,,,,,,,,
0.327,2.956108,2.960076,0.134051,,,,,,,,
0.3271,2.956317,2.960284,0.134015,,,,,,,,
0.3272,2.956526,2.960492,0.133979,,,,,,,,
0.3273,2.956735,2.9607,0.133943,,,,,,,,
0.3274,2.956943,2.960908,0.133906,,,,,,,,
0.3275,2.957152,2.961116,0.13387,,,,,,,,
0.3276,2.95736,2.961324,0.133834,,,,,,,,
0.3277,2.957569,2.961531,0.133798,,,,,,,,
0.3278,2.957777,2.961739,0.133762,,,,,,,,
0.3279,2.957986,2.961947,0.133726,,,,,,,,
0.328,2.958194,2.962154,0.13369,,,,,,,,
0.3281,2.958402,2.962362,0.133653,,,,,,,,
0.3282,2.958611,2.962569,0.133617,,,,,,,,
0.3283,2.958819,2.962777,0.133581,,,,,,,,
0.3284,2.959027,2.962984,0.133545,,,,,,,,
0.3285,2.959235,2.963192,0.133509,,,,,,,,
0.3286,2.959444,2.963399,0.133473,,,,,,,,
0.3287,2.959652,2.963606,0.133437,,,,,,,,
0.3288,2.95986,2.963813,0.133401,,,,,,,,
0.3289,2.960068,2.964021,0.133365,,,,,,,,
0.329,2.960276,2.964228,0.133329,,,,,,,,
0.3291,2.960484,2.964435,0.133293,,,,,,,,
0.3292,2.960691,2.964642,0.133257,,,,,,,,
0.3293,2.960899,2.964849,0.133221,,,,,,,,
0.3294,2.961107,2.965056,0.133185,,,,,,,,
0.3295,2.961315,2.965263,0.133149,,,,,,,,
0.3296,2.961523,2.96547,0.133113,,,,,,,,
0.3297,2.96173,2.965677,0.133078,,,,,,,,
0.3298,2.961938,2.965884,0.133042,,,,,,,,
0.3299,2.962145,2.966091,0.133006,,,,,,,,
0.33,2.962353,2.966297,0.13297,,,,,,,,
0.3301,2.962561,2.966504,0.132934,,,,,,,,
0.3302,2.962768,2.966711,0.132898,,,,,,,,
0.3303,2.962975,2.966917,0.132862,,,,,,,,
0.3304,2.963183,2.967124,0.132827,,,,,,,,
0.3305,2.96339,2.967331,0.132791,,,,,,,,
0.3306,2.963597,2.967537,0.132755,,,,,,,,
0.3307,2.963805,2.967744,0.132719,,,,,,,,
0.3308,2.964012,2.96795,0.132683,,,,,,,,
0.3309,2.964219,2.968156,0.132648,,,,,,,,
0.331,2.964426,2.968363,0.132612,,,,,,,,
0.3311,2.964633,2.968569,0.132576,,,,,,,,
0.3312,2.96484,2.968775,0.13254,,,,,,,,
0.3313,2.965047,2.968981,0.132505,,,,,,,,
0.3314,2.965254,2.969188,0.132469,,,,,,,,
0.3315,2.965461,2.969394,0.132433,,,,,,,,
0.3316,2.965668,2.9696,0.132398,,,,,,,,
0.3317,2.965875,2.969806,0.132362,,,,,,,,
0.3318,2.966082,2.970012,0.132326,,,,,,,,
0.3319,2.966289,2.970218,0.132291,,,,,,,,
0.332,2.966495,2.970424,0.132255,,,,,,,,
0.3321,2.966702,2.97063,0.132219,,,,,,,,
0.3322,2.966909,2.970836,0.132184,,,,,,,,
0.3323,2.967115,2.971041,0.132148,,,,,,,,
0.3324,2.967322,2.971247,0.132113,,,,,,,,
0.3325,2.967528,2.971453,0.132077,,,,,,,,
0.3326,2.967735,2.971659,0.132042,,,,,,,,
0.3327,2.967941,2.971864,0.132006,,,,,,,,
0.3328,2.968148,2.97207,0.131971,,,,,,,,
0.3329,2.968354,2.972275,0.131935,,,,,,,,
0.333,2.96856,2.972481,0.1319,,,,,,,,
0.3331,2.968767,2.972686,0.131864,,,,,,,,
0.3332,2.968973,2.972892,0.131829,,,,,,,,
0.3333,2.969179,2.973097,0.131793,,,,,,,,
0.3334,2.969385,2.973303,0.131758,,,,,,,,
0.3335,2.969591,2.973508,0.131722,,,,,,,,
0.3336,2.969797,2.973713,0.131687,,,,,,,,
0.3337,2.970003,2.973918,0.131651,,,,,,,,
0.3338,2.970209,2.974124,0.131616,,,,,,,,
0.3339,2.970415,2.974329,0.131581,,,,,,,,
0.334,2.970621,2.974534,0.131545,,,,,,,,
0.3341,2.970827,2.974739,0.13151,,,,,,,,
0.3342,2.971033,2.974944,0.131474,,,,,,,,
0.3343,2.971239,2.975149,0.131439,,,,,,,,
0.3344,2.971444,2.975354,0.131404,,,,,,,,
0.3345,2.97165,2.975559,0.131368,,,,,,,,
0.3346,2.971856,2.975764,0.131333,,,,,,,,
0.3347,2.972061,2.975969,0.131298,,,,,,,,
0.3348,2.972267,2.976173,0.131262,,,,,,,,
0.3349,2.972472,2.976378,0.131227,,,,,,,,
0.335,2.972678,2.976583,0.131192,,,,,,,,
0.3351,2.972883,2.976788,0.131157,,,,,,,,
0.3352,2.973089,2.976992,0.131121,,,,,,,,
0.3353,2.973294,2.977197,0.131086,,,,,,,,
0.3354,2.973499,2.977401,0.131051,,,,,,,,
0.3355,2.973705,2.977606,0.131016,,,,,,,,
0.3356,2.97391,2.97781,0.130981,,,,,,,,
0.3357,2.974115,2.978015,0.130945,,,,,,,,
0.3358,2.97432,2.978219,0.13091,,,,,,,,
0.3359,2.974525,2.978423,0.130875,,,,,,,,
0.336,2.97473,2.978628,0.13084,,,,,,,,
0.3361,2.974935,2.978832,0.130805,,,,,,,,
0.3362,2.97514,2.979036,0.13077,,,,,,,,
0.3363,2.975345,2.97924,0.130735,,,,,,,,
0.3364,2.97555,2.979444,0.130699,,,,,,,,
0.3365,2.975755,2.979648,0.130664,,,,,,,,
0.3366,2.97596,2.979853,0.130629,,,,,,,,
0.3367,2.976165,2.980057,0.130594,,,,,,,,
0.3368,2.97637,2.980261,0.130559,,,,,,,,
0.3369,2.976574,2.980464,0.130524,,,,,,,,
0.337,2.976779,2.980668,0.130489,,,,,,,,
0.3371,2.976984,2.980872,0.130454,,,,,,,,
0.3372,2.977188,2.981076,0.130419,,,,,,,,
0.3373,2.977393,2.98128,0.130384,,,,,,,,
0.3374,2.977597,2.981483,0.130349,,,,,,,,
0.3375,2.977802,2.981687,0.130314,,,,,,,,
0.3376,2.978006,2.981891,0.130279,,,,,,,,
0.3377,2.97821,2.982094,0.130244,,,,,,,,
0.3378,2.978415,2.982298,0.130209,,,,,,,,
0.3379,2.978619,2.982501,0.130174,,,,,,,,
0.338,2.978823,2.982705,0.130139,,,,,,,,
0.3381,2.979028,2.982908,0.130105,,,,,,,,
0.3382,2.979232,2.983112,0.13007,,,,,,,,
0.3383,2.979436,2.983315,0.130035,,,,,,,,
0.3384,2.97964,2.983518,0.13,,,,,,,,
0.3385,2.979844,2.983722,0.129965,,,,,,,,
0.3386,2.980048,2.983925,0.12993,,,,,,,,
0.3387,2.980252,2.984128,0.129895,,,,,,,,
0.3388,2.980456,2.984331,0.129861,,,,,,,,
0.3389,2.98066,2.984534,0.129826,,,,,,,,
0.339,2.980864,2.984738,0.129791,,,,,,,,
0.3391,2.981067,2.984941,0.129756,,,,,,,,
0.3392,2.981271,2.985144,0.129721,,,,,,,,
0.3393,2.981475,2.985346,0.129687,,,,,,,,
0.3394,2.981679,2.985549,0.129652,,,,,,,,
0.3395,2.981882,2.985752,0.129617,,,,,,,,
0.3396,2.982086,2.985955,0.129582,,,,,,,,
0.3397,2.982289,2.986158,0.129548,,,,,,,,
0.3398,2.982493,2.986361,0.129513,,,,,,,,
0.3399,2.982696,2.986563,0.129478,,,,,,,,
0.34,2.9829,2.986766,0.129444,,,,,,,,
0.3401,2.983103,2.986969,0.129409,,,,,,,,
0.3402,2.983307,2.987171,0.129374,,,,,,,,
0.3403,2.98351,2.987374,0.12934,,,,,,,,
0.3404,2.983713,2.987576,0.129305,,,,,,,,
0.3405,2.983916,2.987779,0.129271,,,,,,,,
0.3406,2.98412,2.987981,0.129236,,,,,,,,
0.3407,2.984323,2.988184,0.129201,,,,,,,,
0.3408,2.984526,2.988386,0.129167,,,,,,,,
0.3409,2.984729,2.988588,0.129132,,,,,,,,
0.341,2.984932,2.98879,0.129098,,,,,,,,
0.3411,2.985135,2.988993,0.129063,,,,,,,,
0.3412,2.985338,2.989195,0.129028,,,,,,,,
0.3413,2.985541,2.989397,0.128994,,,,,,,,
0.3414,2.985744,2.989599,0.128959,,,,,,,,
0.3415,2.985947,2.989801,0.128925,,,,,,,,
0.3416,2.986149,2.990003,0.12889,,,,,,,,
0.3417,2.986352,2.990205,0.128856,,,,,,,,
0.3418,2.986555,2.990407,0.128822,,,,,,,,
0.3419,2.986757,2.990609,0.128787,,,,,,,,
0.342,2.98696,2.990811,0.128753,,,,,,,,
0.3421,2.987163,2.991013,0.128718,,,,,,,,
0.3422,2.987365,2.991214,0.128684,,,,,,,,
0.3423,2.987568,2.991416,0.128649,,,,,,,,
0.3424,2.98777,2.991618,0.128615,,,,,,,,
0.3425,2.987973,2.99182,0.128581,,,,,,,,
0.3426,2.988175,2.992021,0.128546,,,,,,,,
0.3427,2.988377,2.992223,0.128512,,,,,,,,
0.3428,2.98858,2.992424,0.128477,,,,,,,,
0.3429,2.988782,2.992626,0.128443,,,,,,,,
0.343,2.988984,2.992827,0.128409,,,,,,,,
0.3431,2.989186,2.993029,0.128374,,,,,,,,
0.3432,2.989388,2.99323,0.12834,,,,,,,,
0.3433,2.989591,2.993431,0.128306,,,,,,,,
0.3434,2.989793,2.993633,0.128272,,,,,,,,
0.3435,2.989995,2.993834,0.128237,,,,,,,,
0.3436,2.990197,2.994035,0.128203,,,,,,,,
0.3437,2.990399,2.994236,0.128169,,,,,,,,
0.3438,2.9906,2.994437,0.128135,,,,,,,,
0.3439,2.990802,2.994638,0.1281,,,,,,,,
0.344,2.991004,2.99484,0.128066,,,,,,,,
0.3441,2.991206,2.995041,0.128032,,,,,,,,
0.3442,2.991408,2.995242,0.127998,,,,,,,,
0.3443,2.991609,2.995442,0.127964,,,,,,,,
0.3444,2.991811,2.995643,0.127929,,,,,,,,
0.3445,2.992013,2.995844,0.127895,,,,,,,,
0.3446,2.992214,2.996045,0.127861,,,,,,,,
0.3447,2.992416,2.996246,0.127827,,,,,,,,
0.3448,2.992617,2.996447,0.127793,,,,,,,,
0.3449,2.992819,2.996647,0.127759,,,,,,,,
0.345,2.99302,2.996848,0.127725,,,,,,,,
0.3451,2.993222,2.997048,0.127691,,,,,,,,
0.3452,2.993423,2.997249,0.127656,,,,,,,,
0.3453,2.993624,2.99745,0.127622,,,,,,,,
0.3454,2.993825,2.99765,0.127588,,,,,,,,
0.3455,2.994027,2.997851,0.127554,,,,,,,,
0.3456,2.994228,2.998051,0.12752,,,,,,,,
0.3457,2.994429,2.998251,0.127486,,,,,,,,
0.3458,2.99463,2.998452,0.127452,,,,,,,,
0.3459,2.994831,2.998652,0.127418,,,,,,,,
0.346,2.995032,2.998852,0.127384,,,,,,,,
0.3461,2.995233,2.999052,0.12735,,,,,,,,
0.3462,2.995434,2.999253,0.127316,,,,,,,,
0.3463,2.995635,2.999453,0.127282,,,,,,,,
0.3464,2.995836,2.999653,0.127248,,,,,,,,
0.3465,2.996037,2.999853,0.127214,,,,,,,,
0.3466,2.996237,3.000053,0.127181,,,,,,,,
0.3467,2.996438,3.000253,0.127147,,,,,,,,
0.3468,2.996639,3.000453,0.127113,,,,,,,,
0.3469,2.996839,3.000653,0.127079,,,,,,,,
0.347,2.99704,3.000852,0.127045,,,,,,,,
0.3471,2.997241,3.001052,0.127011,,,,,,,,
0.3472,2.997441,3.001252,0.126977,,,,,,,,
0.3473,2.997642,3.001452,0.126943,,,,,,,,
0.3474,2.997842,3.001651,0.12691,,,,,,,,
0.3475,2.998042,3.001851,0.126876,,,,,,,,
0.3476,2.998243,3.002051,0.126842,,,,,,,,
0.3477,2.998443,3.00225,0.126808,,,,,,,,
0.3478,2.998643,3.00245,0.126774,,,,,,,,
0.3479,2.998844,3.002649,0.126741,,,,,,,,
0.348,2.999044,3.002849,0.126707,,,,,,,,
0.3481,2.999244,3.003048,0.126673,,,,,,,,
0.3482,2.999444,3.003248,0.126639,,,,,,,,
0.3483,2.999644,3.003447,0.126606,,,,,,,,
0.3484,2.999844,3.003646,0.126572,,,,,,,,
0.3485,3.000044,3.003845,0.126538,,,,,,,,
0.3486,3.000244,3.004045,0.126504,,,,,,,,
0.3487,3.000444,3.004244,0.126471,,,,,,,,
0.3488,3.000644,3.004443,0.126437,,,,,,,,
0.3489,3.000844,3.004642,0.126403,,,,,,,,
0.349,3.001044,3.004841,0.12637,,,,,,,,
0.3491,3.001244,3.00504,0.126336,,,,,,,,
0.3492,3.001443,3.005239,0.126303,,,,,,,,
0.3493,3.001643,3.005438,0.126269,,,,,,,,
0.3494,3.001843,3.005637,0.126235,,,,,,,,
0.3495,3.002042,3.005836,0.126202,,,,,,,,
0.3496,3.002242,3.006035,0.126168,,,,,,,,
0.3497,3.002441,3.006233,0.126135,,,,,,,,
0.3498,3.002641,3.006432,0.126101,,,,,,,,
0.3499,3.00284,3.006631,0.126067,,,,,,,,
0.35,3.00304,3.006829,0.126034,,,,,,,,
0.3501,3.003239,3.007028,0.126,,,,,,,,
0.3502,3.003438,3.007227,0.125967,,,,,,,,
0.3503,3.003638,3.007425,0.125933,,,,,,,,
0.3504,3.003837,3.007624,0.1259,,,,,,,,
0.3505,3.004036,3.007822,0.125866,,,,,,,,
0.3506,3.004235,3.00802,0.125833,,,,,,,,
0.3507,3.004435,3.008219,0.125799,,,,,,,,
0.3508,3.004634,3.008417,0.125766,,,,,,,,
0.3509,3.004833,3.008615,0.125733,,,,,,,,
0.351,3.005032,3.008814,0.125699,,,,,,,,
0.3511,3.005231,3.009012,0.125666,,,,,,,,
0.3512,3.00543,3.00921,0.125632,,,,,,,,
0.3513,3.005628,3.009408,0.125599,,,,,,,,
0.3514,3.005827,3.009606,0.125566,,,,,,,,
0.3515,3.006026,3.009804,0.125532,,,,,,,,
0.3516,3.006225,3.010002,0.125499,,,,,,,,
0.3517,3.006424,3.0102,0.125465,,,,,,,,
0.3518,3.006622,3.010398,0.125432,,,,,,,,
0.3519,3.006821,3.010596,0.125399,,,,,,,,
0.352,3.00702,3.010794,0.125366,,,,,,,,
0.3521,3.007218,3.010992,0.125332,,,,,,,,
0.3522,3.007417,3.01119,0.125299,,,,,,,,
0.3523,3.007615,3.011387,0.125266,,,,,,,,
0.3524,3.007814,3.011585,0.125232,,,,,,,,
0.3525,3.008012,3.011783,0.125199,,,,,,,,
0.3526,3.008211,3.01198,0.125166,,,,,,,,
0.3527,3.008409,3.012178,0.125133,,,,,,,,
0.3528,3.008607,3.012376,0.125099,,,,,,,,
0.3529,3.008805,3.012573,0.125066,,,,,,,,
0.353,3.009004,3.012771,0.125033,,,,,,,,
0.3531,3.009202,3.012968,0.125,,,,,,,,
0.3532,3.0094,3.013165,0.124967,,,,,,,,
0.3533,3.009598,3.013363,0.124933,,,,,,,,
0.3534,3.009796,3.01356,0.1249,,,,,,,,
0.3535,3.009994,3.013757,0.124867,,,,,,,,
0.3536,3.010192,3.013955,0.124834,,,,,,,,
0.3537,3.01039,3.014152,0.124801,,,,,,,,
0.3538,3.010588,3.014349,0.124768,,,,,,,,
0.3539,3.010786,3.014546,0.124735,,,,,,,,
0.354,3.010984,3.014743,0.124701,,,,,,,,
0.3541,3.011181,3.01494,0.124668,,,,,,,,
0.3542,3.011379,3.015137,0.124635,,,,,,,,
0.3543,3.011577,3.015334,0.124602,,,,,,,,
0.3544,3.011775,3.015531,0.124569,,,,,,,,
0.3545,3.011972,3.015728,0.124536,,,,,,,,
0.3546,3.01217,3.015925,0.124503,,,,,,,,
0.3547,3.012367,3.016121,0.12447,,,,,,,,
