t,수치해,엄밀해,상대오차(%)
0.632300,3.433028,3.435296,0.066011
0.632400,3.433141,3.435409,0.065995
0.632500,3.433255,3.435521,0.065980
0.632600,3.433368,3.435634,0.065965
0.632700,3.433481,3.435747,0.065949
0.632800,3.433595,3.435860,0.065934
0.632900,3.433708,3.435973,0.065919
0.633000,3.433821,3.436086,0.065903
0.633100,3.433934,3.436198,0.065888
0.633200,3.434048,3.436311,0.065872
0.633300,3.434161,3.436424,0.065857
0.633400,3.434274,3.436537,0.065842
0.633500,3.434387,3.436649,0.065826
0.633600,3.434500,3.436762,0.065811
0.633700,3.434613,3.436875,0.065796
0.633800,3.434726,3.436987,0.065781
0.633900,3.434839,3.437100,0.065765
0.634000,3.434952,3.437212,0.065750
0.634100,3.435065,3.437325,0.065735
0.634200,3.435178,3.437437,0.065719
0.634300,3.435291,3.437550,0.065704
0.634400,3.435404,3.437662,0.065689
0.634500,3.435517,3.437775,0.065673
0.634600,3.435630,3.437887,0.065658
0.634700,3.435743,3.438000,0.065643
0.634800,3.435856,3.438112,0.065628
0.634900,3.435969,3.438224,0.065612
0.635000,3.436081,3.438337,0.065597
0.635100,3.436194,3.438449,0.065582
0.635200,3.436307,3.438561,0.065567
0.635300,3.436420,3.438674,0.065551
0.635400,3.436532,3.438786,0.065536
0.635500,3.436645,3.438898,0.065521
0.635600,3.436758,3.439010,0.065506
0.635700,3.436870,3.439123,0.065490
0.635800,3.436983,3.439235,0.065475
0.635900,3.437095,3.439347,0.065460
0.636000,3.437208,3.439459,0.065445
0.636100,3.437321,3.439571,0.065429
0.636200,3.437433,3.439683,0.065414
0.636300,3.437546,3.439795,0.065399
0.636400,3.437658,3.439907,0.065384
0.636500,3.437771,3.440019,0.065369
0.636600,3.437883,3.440131,0.065353
0.636700,3.437995,3.440243,0.065338
0.636800,3.438108,3.440355,0.065323
0.636900,3.438220,3.440467,0.065308
0.637000,3.438332,3.440579,0.065293
0.637100,3.438445,3.440691,0.065277
0.637200,3.438557,3.440803,0.065262
0.637300,3.438669,3.440914,0.065247
0.637400,3.438782,3.441026,0.065232
0.637500,3.438894,3.441138,0.065217
0.637600,3.439006,3.441250,0.065202
0.637700,3.439118,3.441362,0.065186
0.637800,3.439230,3.441473,0.065171
0.637900,3.439343,3.441585,0.065156
0.638000,3.439455,3.441697,0.065141
0.638100,3.439567,3.441808,0.065126
0.638200,3.439679,3.441920,0.065111
0.638300,3.439791,3.442032,0.065096
0.638400,3.439903,3.442143,0.065081
0.638500,3.440015,3.442255,0.065065
0.638600,3.440127,3.442366,0.065050
0.638700,3.440239,3.442478,0.065035
0.638800,3.440351,3.442589,0.065020
0.638900,3.440463,3.442701,0.065005
0.639000,3.440575,3.442812,0.064990
0.639100,3.440687,3.442924,0.064975
0.639200,3.440798,3.443035,0.064960
0.639300,3.440910,3.443146,0.064945
0.639400,3.441022,3.443258,0.064929
0.639500,3.441134,3.443369,0.064914
0.639600,3.441246,3.443480,0.064899
0.639700,3.441357,3.443592,0.064884
0.639800,3.441469,3.443703,0.064869
0.639900,3.441581,3.443814,0.064854
0.640000,3.441692,3.443925,0.064839
0.640100,3.441804,3.444037,0.064824
0.640200,3.441916,3.444148,0.064809
0.640300,3.442027,3.444259,0.064794
0.640400,3.442139,3.444370,0.064779
0.640500,3.442250,3.444481,0.064764
0.640600,3.442362,3.444592,0.064749
0.640700,3.442473,3.444703,0.064734
0.640800,3.442585,3.444814,0.064719
0.640900,3.442696,3.444925,0.064704
0.641000,3.442808,3.445036,0.064689
0.641100,3.442919,3.445147,0.064674
0.641200,3.443031,3.445258,0.064659
0.641300,3.443142,3.445369,0.064644
0.641400,3.443253,3.445480,0.064629
0.641500,3.443365,3.445591,0.064614
0.641600,3.443476,3.445702,0.064599
0.641700,3.443587,3.445813,0.064584
0.641800,3.443699,3.445924,0.064569
0.641900,3.443810,3.446034,0.064554
0.642000,3.443921,3.446145,0.064539
0.642100,3.444032,3.446256,0.064524
0.642200,3.444144,3.446367,0.064509
0.642300,3.444255,3.446477,0.064494
0.642400,3.444366,3.446588,0.064479
0.642500,3.444477,3.446699,0.064464
0.642600,3.444588,3.446809,0.064449
0.642700,3.444699,3.446920,0.064434
0.642800,3.444810,3.447031,0.064419
0.642900,3.444921,3.447141,0.064404
0.643000,3.445032,3.447252,0.064389
0.643100,3.445143,3.447362,0.064374
0.643200,3.445254,3.447473,0.064359
0.643300,3.445365,3.447583,0.064344
0.643400,3.445476,3.447694,0.064329
0.643500,3.445587,3.447804,0.064314
0.643600,3.445698,3.447915,0.064299
0.643700,3.445809,3.448025,0.064284
0.643800,3.445919,3.448136,0.064270
0.643900,3.446030,3.448246,0.064255
0.644000,3.446141,3.448356,0.064240
0.644100,3.446252,3.448467,0.064225
0.644200,3.446363,3.448577,0.064210
0.644300,3.446473,3.448687,0.064195
0.644400,3.446584,3.448797,0.064180
0.644500,3.446695,3.448908,0.064165
0.644600,3.446805,3.449018,0.064150
0.644700,3.446916,3.449128,0.064135
0.644800,3.447027,3.449238,0.064121
0.644900,3.447137,3.449348,0.064106
0.645000,3.447248,3.449458,0.064091
0.645100,3.447358,3.449569,0.064076
0.645200,3.447469,3.449679,0.064061
0.645300,3.447579,3.449789,0.064046
0.645400,3.447690,3.449899,0.064031
0.645500,3.447800,3.450009,0.064017
0.645600,3.447911,3.450119,0.064002
0.645700,3.448021,3.450229,0.063987
0.645800,3.448131,3.450339,0.063972
0.645900,3.448242,3.450449,0.063957
0.646000,3.448352,3.450558,0.063942
0.646100,3.448462,3.450668,0.063928
0.646200,3.448573,3.450778,0.063913
0.646300,3.448683,3.450888,0.063898
0.646400,3.448793,3.450998,0.063883
0.646500,3.448903,3.451108,0.063868
0.646600,3.449014,3.451217,0.063854
0.646700,3.449124,3.451327,0.063839
0.646800,3.449234,3.451437,0.063824
0.646900,3.449344,3.451547,0.063809
0.647000,3.449454,3.451656,0.063794
0.647100,3.449564,3.451766,0.063780
0.647200,3.449674,3.451875,0.063765
0.647300,3.449784,3.451985,0.063750
0.647400,3.449894,3.452095,0.063735
0.647500,3.450005,3.452204,0.063721
0.647600,3.450114,3.452314,0.063706
0.647700,3.450224,3.452423,0.063691
0.647800,3.450334,3.452533,0.063676
0.647900,3.450444,3.452642,0.063661
0.648000,3.450554,3.452752,0.063647
0.648100,3.450664,3.452861,0.063632
0.648200,3.450774,3.452971,0.063617
0.648300,3.450884,3.453080,0.063602
0.648400,3.450994,3.453189,0.063588
0.648500,3.451103,3.453299,0.063573
0.648600,3.451213,3.453408,0.063558
0.648700,3.451323,3.453517,0.063544
0.648800,3.451433,3.453627,0.063529
0.648900,3.451542,3.453736,0.063514
0.649000,3.451652,3.453845,0.063499
0.649100,3.451762,3.453954,0.063485
0.649200,3.451871,3.454064,0.063470
0.649300,3.451981,3.454173,0.063455
0.649400,3.452091,3.454282,0.063441
0.649500,3.452200,3.454391,0.063426
0.649600,3.452310,3.454500,0.063411
0.649700,3.452419,3.454609,0.063397
0.649800,3.452529,3.454718,0.063382
0.649900,3.452638,3.454827,0.063367
0.650000,3.452748,3.454936,0.063353
0.650100,3.452857,3.455045,0.063338
0.650200,3.452966,3.455154,0.063323
0.650300,3.453076,3.455263,0.063309
0.650400,3.453185,3.455372,0.063294
0.650500,3.453295,3.455481,0.063279
0.650600,3.453404,3.455590,0.063265
0.650700,3.453513,3.455699,0.063250
0.650800,3.453623,3.455808,0.063235
0.650900,3.453732,3.455917,0.063221
0.651000,3.453841,3.456025,0.063206
0.651100,3.453950,3.456134,0.063191
0.651200,3.454059,3.456243,0.063177
0.651300,3.454169,3.456352,0.063162
0.651400,3.454278,3.456460,0.063148
0.651500,3.454387,3.456569,0.063133
0.651600,3.454496,3.456678,0.063118
0.651700,3.454605,3.456786,0.063104
0.651800,3.454714,3.456895,0.063089
0.651900,3.454823,3.457004,0.063075
0.652000,3.454932,3.457112,0.063060
0.652100,3.455041,3.457221,0.063045
0.652200,3.455150,3.457329,0.063031
0.652300,3.455259,3.457438,0.063016
0.652400,3.455368,3.457546,0.063002
0.652500,3.455477,3.457655,0.062987
0.652600,3.455586,3.457763,0.062972
0.652700,3.455695,3.457872,0.062958
0.652800,3.455804,3.457980,0.062943
0.652900,3.455913,3.458089,0.062929
0.653000,3.456021,3.458197,0.062914
0.653100,3.456130,3.458305,0.062900
0.653200,3.456239,3.458414,0.062885
0.653300,3.456348,3.458522,0.062871
0.653400,3.456456,3.458630,0.062856
0.653500,3.456565,3.458739,0.062841
0.653600,3.456674,3.458847,0.062827
0.653700,3.456782,3.458955,0.062812
0.653800,3.456891,3.459063,0.062798
0.653900,3.457000,3.459171,0.062783
0.654000,3.457108,3.459280,0.062769
0.654100,3.457217,3.459388,0.062754
0.654200,3.457325,3.459496,0.062740
0.654300,3.457434,3.459604,0.062725
0.654400,3.457542,3.459712,0.062711
0.654500,3.457651,3.459820,0.062696
0.654600,3.457759,3.459928,0.062682
0.654700,3.457868,3.460036,0.062667
0.654800,3.457976,3.460144,0.062653
0.654900,3.458085,3.460252,0.062638
0.655000,3.458193,3.460360,0.062624
0.655100,3.458301,3.460468,0.062609
0.655200,3.458410,3.460576,0.062595
0.655300,3.458518,3.460684,0.062580
0.655400,3.458626,3.460791,0.062566
0.655500,3.458734,3.460899,0.062552
0.655600,3.458843,3.461007,0.062537
0.655700,3.458951,3.461115,0.062523
0.655800,3.459059,3.461223,0.062508
0.655900,3.459167,3.461330,0.062494
0.656000,3.459275,3.461438,0.062479
0.656100,3.459384,3.461546,0.062465
0.656200,3.459492,3.461653,0.062450
0.656300,3.459600,3.461761,0.062436
0.656400,3.459708,3.461869,0.062422
0.656500,3.459816,3.461976,0.062407
0.656600,3.459924,3.462084,0.062393
0.656700,3.460032,3.462192,0.062378
0.656800,3.460140,3.462299,0.062364
0.656900,3.460248,3.462407,0.062349
0.657000,3.460356,3.462514,0.062335
0.657100,3.460464,3.462622,0.062321
0.657200,3.460572,3.462729,0.062306
0.657300,3.460679,3.462837,0.062292
0.657400,3.460787,3.462944,0.062278
0.657500,3.460895,3.463051,0.062263
0.657600,3.461003,3.463159,0.062249
0.657700,3.461111,3.463266,0.062234
0.657800,3.461219,3.463373,0.062220
0.657900,3.461326,3.463481,0.062206
0.658000,3.461434,3.463588,0.062191
0.658100,3.461542,3.463695,0.062177
0.658200,3.461649,3.463803,0.062163
0.658300,3.461757,3.463910,0.062148
0.658400,3.461865,3.464017,0.062134
0.658500,3.461972,3.464124,0.062119
0.658600,3.462080,3.464231,0.062105
0.658700,3.462187,3.464338,0.062091
0.658800,3.462295,3.464446,0.062076
0.658900,3.462403,3.464553,0.062062
0.659000,3.462510,3.464660,0.062048
0.659100,3.462618,3.464767,0.062033
0.659200,3.462725,3.464874,0.062019
0.659300,3.462832,3.464981,0.062005
0.659400,3.462940,3.465088,0.061991
0.659500,3.463047,3.465195,0.061976
0.659600,3.463155,3.465302,0.061962
0.659700,3.463262,3.465409,0.061948
0.659800,3.463369,3.465516,0.061933
0.659900,3.463477,3.465623,0.061919
0.660000,3.463584,3.465729,0.061905
0.660100,3.463691,3.465836,0.061890
0.660200,3.463798,3.465943,0.061876
0.660300,3.463906,3.466050,0.061862
0.660400,3.464013,3.466157,0.061848
0.660500,3.464120,3.466263,0.061833
0.660600,3.464227,3.466370,0.061819
0.660700,3.464334,3.466477,0.061805
0.660800,3.464442,3.466584,0.061791
0.660900,3.464549,3.466690,0.061776
0.661000,3.464656,3.466797,0.061762
0.661100,3.464763,3.466903,0.061748
0.661200,3.464870,3.467010,0.061734
0.661300,3.464977,3.467117,0.061719
0.661400,3.465084,3.467223,0.061705
0.661500,3.465191,3.467330,0.061691
0.661600,3.465298,3.467436,0.061677
0.661700,3.465405,3.467543,0.061662
0.661800,3.465512,3.467649,0.061648
0.661900,3.465618,3.467756,0.061634
0.662000,3.465725,3.467862,0.061620
0.662100,3.465832,3.467969,0.061605
0.662200,3.465939,3.468075,0.061591
0.662300,3.466046,3.468181,0.061577
0.662400,3.466153,3.468288,0.061563
0.662500,3.466259,3.468394,0.061549
0.662600,3.466366,3.468500,0.061534
0.662700,3.466473,3.468607,0.061520
0.662800,3.466579,3.468713,0.061506
0.662900,3.466686,3.468819,0.061492
0.663000,3.466793,3.468925,0.061478
0.663100,3.466899,3.469032,0.061464
0.663200,3.467006,3.469138,0.061449
0.663300,3.467113,3.469244,0.061435
0.663400,3.467219,3.469350,0.061421
0.663500,3.467326,3.469456,0.061407
0.663600,3.467432,3.469562,0.061393
0.663700,3.467539,3.469668,0.061379
0.663800,3.467645,3.469774,0.061364
0.663900,3.467752,3.469880,0.061350
0.664000,3.467858,3.469987,0.061336
0.664100,3.467965,3.470093,0.061322
0.664200,3.468071,3.470198,0.061308
0.664300,3.468177,3.470304,0.061294
0.664400,3.468284,3.470410,0.061280
0.664500,3.468390,3.470516,0.061265
0.664600,3.468496,3.470622,0.061251
0.664700,3.468603,3.470728,0.061237
0.664800,3.468709,3.470834,0.061223
0.664900,3.468815,3.470940,0.061209
0.665000,3.468921,3.471045,0.061195
0.665100,3.469028,3.471151,0.061181
0.665200,3.469134,3.471257,0.061167
0.665300,3.469240,3.471363,0.061153
0.665400,3.469346,3.471468,0.061138
0.665500,3.469452,3.471574,0.061124
0.665600,3.469558,3.471680,0.061110
0.665700,3.469664,3.471785,0.061096
0.665800,3.469770,3.471891,0.061082
0.665900,3.469876,3.471997,0.061068
0.666000,3.469982,3.472102,0.061054
0.666100,3.470088,3.472208,0.061040
0.666200,3.470194,3.472313,0.061026
0.666300,3.470300,3.472419,0.061012
0.666400,3.470406,3.472524,0.060998
0.666500,3.470512,3.472630,0.060984
0.666600,3.470618,3.472735,0.060970
0.666700,3.470724,3.472841,0.060956
0.666800,3.470830,3.472946,0.060942
0.666900,3.470936,3.473052,0.060928
0.667000,3.471041,3.473157,0.060914
0.667100,3.471147,3.473262,0.060900
0.667200,3.471253,3.473368,0.060885
0.667300,3.471359,3.473473,0.060871
0.667400,3.471464,3.473578,0.060857
0.667500,3.471570,3.473684,0.060843
0.667600,3.471676,3.473789,0.060829
0.667700,3.471781,3.473894,0.060815
0.667800,3.471887,3.473999,0.060801
0.667900,3.471993,3.474105,0.060787
0.668000,3.472098,3.474210,0.060773
0.668100,3.472204,3.474315,0.060759
0.668200,3.472309,3.474420,0.060745
0.668300,3.472415,3.474525,0.060731
0.668400,3.472520,3.474630,0.060717
0.668500,3.472626,3.474735,0.060703
0.668600,3.472731,3.474840,0.060690
0.668700,3.472837,3.474945,0.060676
0.668800,3.472942,3.475050,0.060662
0.668900,3.473048,3.475155,0.060648
0.669000,3.473153,3.475260,0.060634
0.669100,3.473258,3.475365,0.060620
0.669200,3.473364,3.475470,0.060606
0.669300,3.473469,3.475575,0.060592
0.669400,3.473574,3.475680,0.060578
0.669500,3.473680,3.475785,0.060564
0.669600,3.473785,3.475890,0.060550
0.669700,3.473890,3.475994,0.060536
0.669800,3.473995,3.476099,0.060522
0.669900,3.474101,3.476204,0.060508
0.670000,3.474206,3.476309,0.060494
0.670100,3.474311,3.476413,0.060480
0.670200,3.474416,3.476518,0.060466
0.670300,3.474521,3.476623,0.060453
0.670400,3.474626,3.476727,0.060439
0.670500,3.474731,3.476832,0.060425
0.670600,3.474836,3.476937,0.060411
0.670700,3.474941,3.477041,0.060397
0.670800,3.475046,3.477146,0.060383
0.670900,3.475151,3.477250,0.060369
0.671000,3.475256,3.477355,0.060355
0.671100,3.475361,3.477460,0.060341
0.671200,3.475466,3.477564,0.060327
0.671300,3.475571,3.477668,0.060314
0.671400,3.475676,3.477773,0.060300
0.671500,3.475781,3.477877,0.060286
0.671600,3.475886,3.477982,0.060272
0.671700,3.475990,3.478086,0.060258
0.671800,3.476095,3.478191,0.060244
0.671900,3.476200,3.478295,0.060230
0.672000,3.476305,3.478399,0.060217
0.672100,3.476409,3.478504,0.060203
0.672200,3.476514,3.478608,0.060189
0.672300,3.476619,3.478712,0.060175
0.672400,3.476723,3.478816,0.060161
0.672500,3.476828,3.478921,0.060147
0.672600,3.476933,3.479025,0.060134
0.672700,3.477037,3.479129,0.060120
0.672800,3.477142,3.479233,0.060106
0.672900,3.477246,3.479337,0.060092
0.673000,3.477351,3.479441,0.060078
0.673100,3.477456,3.479546,0.060064
0.673200,3.477560,3.479650,0.060051
0.673300,3.477665,3.479754,0.060037
0.673400,3.477769,3.479858,0.060023
0.673500,3.477873,3.479962,0.060009
0.673600,3.477978,3.480066,0.059995
0.673700,3.478082,3.480170,0.059982
0.673800,3.478187,3.480274,0.059968
0.673900,3.478291,3.480378,0.059954
0.674000,3.478395,3.480481,0.059940
0.674100,3.478500,3.480585,0.059927
0.674200,3.478604,3.480689,0.059913
0.674300,3.478708,3.480793,0.059899
0.674400,3.478812,3.480897,0.059885
0.674500,3.478917,3.481001,0.059871
0.674600,3.479021,3.481105,0.059858
0.674700,3.479125,3.481208,0.059844
0.674800,3.479229,3.481312,0.059830
0.674900,3.479333,3.481416,0.059816
0.675000,3.479437,3.481519,0.059803
0.675100,3.479542,3.481623,0.059789
0.675200,3.479646,3.481727,0.059775
0.675300,3.479750,3.481830,0.059761
0.675400,3.479854,3.481934,0.059748
0.675500,3.479958,3.482038,0.059734
0.675600,3.480062,3.482141,0.059720
0.675700,3.480166,3.482245,0.059707
0.675800,3.480270,3.482348,0.059693
0.675900,3.480374,3.482452,0.059679
0.676000,3.480478,3.482555,0.059665
0.676100,3.480581,3.482659,0.059652
0.676200,3.480685,3.482762,0.059638
0.676300,3.480789,3.482866,0.059624
0.676400,3.480893,3.482969,0.059611
0.676500,3.480997,3.483073,0.059597
0.676600,3.481101,3.483176,0.059583
0.676700,3.481204,3.483279,0.059570
0.676800,3.481308,3.483383,0.059556
0.676900,3.481412,3.483486,0.059542
0.677000,3.481516,3.483589,0.059529
0.677100,3.481619,3.483693,0.059515
0.677200,3.481723,3.483796,0.059501
0.677300,3.481827,3.483899,0.059488
0.677400,3.481930,3.484002,0.059474
0.677500,3.482034,3.484105,0.059460
0.677600,3.482137,3.484209,0.059447
0.677700,3.482241,3.484312,0.059433
0.677800,3.482344,3.484415,0.059419
0.677900,3.482448,3.484518,0.059406
0.678000,3.482551,3.484621,0.059392
0.678100,3.482655,3.484724,0.059378
0.678200,3.482758,3.484827,0.059365
0.678300,3.482862,3.484930,0.059351
0.678400,3.482965,3.485033,0.059338
0.678500,3.483069,3.485136,0.059324
0.678600,3.483172,3.485239,0.059310
0.678700,3.483275,3.485342,0.059297
0.678800,3.483379,3.485445,0.059283
0.678900,3.483482,3.485548,0.059269
0.679000,3.483585,3.485651,0.059256
0.679100,3.483689,3.485754,0.059242
0.679200,3.483792,3.485856,0.059229
0.679300,3.483895,3.485959,0.059215
0.679400,3.483998,3.486062,0.059201
0.679500,3.484101,3.486165,0.059188
0.679600,3.484205,3.486268,0.059174
0.679700,3.484308,3.486370,0.059161
0.679800,3.484411,3.486473,0.059147
0.679900,3.484514,3.486576,0.059134
0.680000,3.484617,3.486678,0.059120
0.680100,3.484720,3.486781,0.059106
0.680200,3.484823,3.486884,0.059093
0.680300,3.484926,3.486986,0.059079
0.680400,3.485029,3.487089,0.059066
0.680500,3.485132,3.487192,0.059052
0.680600,3.485235,3.487294,0.059039
0.680700,3.485338,3.487397,0.059025
0.680800,3.485441,3.487499,0.059012
0.680900,3.485544,3.487602,0.058998
0.681000,3.485647,3.487704,0.058985
0.681100,3.485750,3.487807,0.058971
0.681200,3.485853,3.487909,0.058958
0.681300,3.485955,3.488011,0.058944
0.681400,3.486058,3.488114,0.058930
0.681500,3.486161,3.488216,0.058917
0.681600,3.486264,3.488318,0.058903
0.681700,3.486366,3.488421,0.058890
0.681800,3.486469,3.488523,0.058876
0.681900,3.486572,3.488625,0.058863
0.682000,3.486675,3.488728,0.058849
0.682100,3.486777,3.488830,0.058836
0.682200,3.486880,3.488932,0.058822
0.682300,3.486982,3.489034,0.058809
0.682400,3.487085,3.489136,0.058795
0.682500,3.487188,3.489239,0.058782
0.682600,3.487290,3.489341,0.058769
0.682700,3.487393,3.489443,0.058755
0.682800,3.487495,3.489545,0.058742
0.682900,3.487598,3.489647,0.058728
0.683000,3.487700,3.489749,0.058715
0.683100,3.487803,3.489851,0.058701
0.683200,3.487905,3.489953,0.058688
0.683300,3.488007,3.490055,0.058674
0.683400,3.488110,3.490157,0.058661
0.683500,3.488212,3.490259,0.058647
0.683600,3.488315,3.490361,0.058634
0.683700,3.488417,3.490463,0.058621
0.683800,3.488519,3.490565,0.058607
0.683900,3.488621,3.490667,0.058594
0.684000,3.488724,3.490769,0.058580
